Time,EC,Temperature,Real,Imaginary
2026-07-16 14:34:52.377723932,13893.0335637612,23.77752640661496,32068.0,-11041.0
2026-07-16 14:34:52.498789310,13869.93370356638,23.776822784941608,32068.0,-11041.0
2026-07-16 14:34:52.619854689,13948.518687705164,23.776144170480976,32068.0,-11041.0
2026-07-16 14:34:52.740920067,13968.492205045412,23.776554855137785,32068.0,-11041.0
2026-07-16 14:34:52.861985445,13871.969524833778,23.77536055340022,32067.0,-11041.0
2026-07-16 14:34:52.983050823,13964.328200913054,23.77641561918453,32067.0,-11041.0
2026-07-16 14:34:53.104116201,13872.646114850924,23.775097790912024,32068.0,-11041.0
2026-07-16 14:34:53.225181580,13921.455285902592,23.77441184957126,32067.0,-11041.0
2026-07-16 14:34:53.346246958,13868.580846314666,23.77377375069252,32066.0,-11041.0
2026-07-16 14:34:53.467312336,13917.491341163186,23.773796604461342,32066.0,-11041.0
2026-07-16 14:34:53.588377714,13945.221813795484,23.77381671530891,32067.0,-11041.0
2026-07-16 14:34:53.709443092,13990.687354653566,23.774926865457388,32066.0,-11041.0
2026-07-16 14:34:53.830508471,13868.580846314666,23.77430356363009,32066.0,-11040.0
2026-07-16 14:34:53.951573849,13993.50063852486,23.774855188779718,32067.0,-11040.0
2026-07-16 14:34:54.072639227,13865.421628834096,23.77481127151219,32067.0,-11040.0
2026-07-16 14:34:54.193704605,13992.818197770846,23.77530127127949,32066.0,-11041.0
2026-07-16 14:34:54.314769983,13943.861648891594,23.77523462736407,32066.0,-11041.0
2026-07-16 14:34:54.435835361,13966.448671508024,23.775675840009526,32066.0,-11040.0
2026-07-16 14:34:54.556900740,13918.170125920054,23.775592550362767,32066.0,-11040.0
2026-07-16 14:34:54.677966118,13916.133840882358,23.7755170693612,32065.0,-11039.0
2026-07-16 14:34:54.799031496,13841.64141673141,23.774980594483136,32066.0,-11040.0
2026-07-16 14:34:54.920096874,13920.776323029391,23.774463257935352,32066.0,-11040.0
2026-07-16 14:34:55.041162252,13892.35601491533,23.774446187591334,32066.0,-11040.0
2026-07-16 14:34:55.162227631,13894.399791048312,23.77397333180313,32066.0,-11040.0
2026-07-16 14:34:55.283293009,13890.323506587323,23.773980775221464,32065.0,-11039.0
2026-07-16 14:34:55.404358387,13918.170125920054,23.77398753293967,32066.0,-11040.0
2026-07-16 14:34:55.525423765,13845.467915806708,23.773150690414365,32066.0,-11040.0
2026-07-16 14:34:55.646489143,13916.812579484496,23.773196885956686,32065.0,-11040.0
2026-07-16 14:34:55.767554522,13916.133840882358,23.77323914800118,32065.0,-11040.0
2026-07-16 14:34:55.888619900,13920.097383243949,23.77286350030656,32065.0,-11040.0
2026-07-16 14:34:56.009685278,13920.776323029391,23.772501685233795,32065.0,-11040.0
2026-07-16 14:34:56.130750656,13940.08445312086,23.77298417570736,32065.0,-11040.0
2026-07-16 14:34:56.251816034,13921.455285902592,23.77260795611885,32066.0,-11040.0
2026-07-16 14:34:56.372881413,13917.491341163186,23.772676803246416,32065.0,-11041.0
2026-07-16 14:34:56.493946791,13870.616413829868,23.77191069310128,32065.0,-11041.0
2026-07-16 14:34:56.615012169,13969.555931602865,23.77201329952248,32065.0,-11041.0
2026-07-16 14:34:56.736077547,13895.077467449726,23.771683148270807,32066.0,-11041.0
2026-07-16 14:34:56.857142925,13893.722137690902,23.771368078182224,32065.0,-11041.0
2026-07-16 14:34:56.978208303,13943.181601122336,23.771491334048005,32065.0,-11040.0
2026-07-16 14:34:57.099273682,13943.861648891594,23.771605902758456,32066.0,-11040.0
2026-07-16 14:34:57.220339060,13844.792631373375,23.770910459284853,32065.0,-11041.0
2026-07-16 14:34:57.341404438,13943.861648891594,23.771053856611296,32065.0,-11041.0
2026-07-16 14:34:57.462469816,13894.399791048312,23.770775314877955,32066.0,-11040.0
2026-07-16 14:34:57.583535194,13970.918623006011,23.77092037845308,32066.0,-11040.0
2026-07-16 14:34:57.704600573,13917.491341163186,23.77105607065328,32066.0,-11041.0
2026-07-16 14:34:57.825665951,13944.541719782756,23.771183136452517,32066.0,-11041.0
2026-07-16 14:34:57.946731329,13921.455285902592,23.770918789396653,32066.0,-11041.0
2026-07-16 14:34:58.067796707,13916.812579484496,23.771048444795976,32065.0,-11041.0
2026-07-16 14:34:58.188862085,13917.491341163186,23.77117032681744,32065.0,-11041.0
2026-07-16 14:34:58.309927464,13947.838414969196,23.770917435191656,32066.0,-11041.0
2026-07-16 14:34:58.430992842,13917.491341163186,23.77104196773961,32065.0,-11041.0
2026-07-16 14:34:58.552058220,13942.501576473354,23.771159417510606,32064.0,-11041.0
2026-07-16 14:34:58.673123598,13917.491341163186,23.77127026929961,32065.0,-11041.0
2026-07-16 14:34:58.794188976,13916.812579484496,23.771374972633616,32065.0,-11042.0
2026-07-16 14:34:58.915254354,13916.133840882358,23.77147394404519,32064.0,-11041.0
2026-07-16 14:34:59.036319494,13943.861648891594,23.771567569305017,32065.0,-11040.0
2026-07-16 14:34:59.157384872,13893.044507377,23.77132799458864,32064.0,-11041.0
2026-07-16 14:34:59.278450251,13962.285272672963,23.77208656646484,32065.0,-11040.0
2026-07-16 14:34:59.399515629,13943.861648891594,23.772164294931382,32065.0,-11040.0
2026-07-16 14:34:59.520581007,13893.722137690902,23.77188512354481,32065.0,-11041.0
2026-07-16 14:34:59.641646385,13939.404607344304,23.77231634993312,32065.0,-11041.0
2026-07-16 14:34:59.762711763,13916.812579484496,23.772386198185163,32065.0,-11041.0
2026-07-16 14:34:59.883777142,13917.491341163186,23.77245155884545,32065.0,-11041.0
2026-07-16 14:35:00.004842520,13916.812579484496,23.77251282168577,32064.0,-11042.0
2026-07-16 14:35:00.125907897,13916.133840882358,23.77257033468061,32064.0,-11042.0
2026-07-16 14:35:00.246973276,13943.181601122336,23.772624409263265,32064.0,-11042.0
2026-07-16 14:35:00.368038654,13864.069227366124,23.7726753248324,32064.0,-11041.0
2026-07-16 14:35:00.489104033,13892.366900107829,23.772409823635883,32064.0,-11040.0
2026-07-16 14:35:00.610169411,13989.322808475506,23.77310387164384,32064.0,-11041.0
2026-07-16 14:35:00.731234789,13889.646049882356,23.773141218794425,32064.0,-11040.0
2026-07-16 14:35:00.852300167,13916.133840882358,23.773176146968325,32064.0,-11040.0
2026-07-16 14:35:00.973365545,13894.399791048312,23.772882457436584,32065.0,-11040.0
2026-07-16 14:35:01.094430923,13871.292957826903,23.772262404534693,32065.0,-11040.0
2026-07-16 14:35:01.215496302,13938.04498512265,23.77267936592714,32064.0,-11040.0
2026-07-16 14:35:01.336561680,13915.455125359766,23.772735067523357,32064.0,-11039.0
2026-07-16 14:35:01.457627058,13893.722137690902,23.772432785980374,32065.0,-11039.0
2026-07-16 14:35:01.578692436,13920.776323029391,23.77213866495385,32065.0,-11040.0
2026-07-16 14:35:01.699757814,13864.069227366124,23.77221444201436,32065.0,-11040.0
2026-07-16 14:35:01.820823193,13962.966225608148,23.772989804074097,32065.0,-11040.0
2026-07-16 14:35:01.941888571,13916.812579484496,23.773035617431415,32065.0,-11040.0
2026-07-16 14:35:02.062953948,13943.861648891594,23.773078168014244,32065.0,-11041.0
2026-07-16 14:35:02.184019327,13991.453385857572,23.773468342429656,32065.0,-11040.0
2026-07-16 14:35:02.305084705,13891.000986329032,23.77349378550602,32065.0,-11040.0
2026-07-16 14:35:02.426150084,13916.812579484496,23.77351742657904,32064.0,-11040.0
2026-07-16 14:35:02.547215462,13964.40534636104,23.77387496820127,32064.0,-11040.0
2026-07-16 14:35:02.668280840,13941.82157494765,23.773884256835466,32064.0,-11040.0
2026-07-16 14:35:02.789346218,13938.724784677748,23.77422422303673,32064.0,-11041.0
2026-07-16 14:35:02.910411596,13840.291279202738,23.773875109579443,32064.0,-11041.0
2026-07-16 14:35:03.031476973,13916.133840882358,23.77388444865296,32064.0,-11040.0
2026-07-16 14:35:03.152542353,13869.939892842684,23.773212183824896,32064.0,-11040.0
2026-07-16 14:35:03.273607731,13889.646049882356,23.77324744791386,32063.0,-11040.0
2026-07-16 14:35:03.394673109,13939.404607344304,23.77362671418607,32064.0,-11040.0
2026-07-16 14:35:03.515738487,13916.133840882358,23.773645794234373,32064.0,-11040.0
2026-07-16 14:35:03.636803865,13844.11736990706,23.772964002957597,32064.0,-11040.0
2026-07-16 14:35:03.757869244,13915.455125359766,23.77300995937517,32063.0,-11040.0
2026-07-16 14:35:03.878934622,13867.228081067662,23.77268978473235,32064.0,-11040.0
2026-07-16 14:35:04.000000000,13965.767539971504,23.773104768658687,32064.0,-11041.0
2026-07-16 14:35:04.121065378,13916.133840882358,23.77314531408198,32064.0,-11041.0
2026-07-16 14:35:04.242130756,13968.193332860395,23.77318299294705,32063.0,-11041.0
2026-07-16 14:35:04.363196135,13892.366900107829,23.77286551460838,32063.0,-11041.0
2026-07-16 14:35:04.484261513,13867.228081067662,23.772555699176404,32063.0,-11040.0
2026-07-16 14:35:04.605326891,13891.689315882872,23.77225422246748,32063.0,-11040.0
2026-07-16 14:35:04.726392269,13922.026507258515,23.771596927740585,32063.0,-11040.0
